age,gender,place_type,hobby,climate,health_issues,selected_place
10,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Gadaladeniya Temple
33,male,['Beach'],['Surfing'],Tropical,[],Mirissa Beach
16,other,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Gadaladeniya Temple
31,male,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
17,other,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
55,male,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
20,male,['Religious'],['Photography'],Tropical,['Back Pain'],Bahirawakanda Vihara Buddha Statue
65,male,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
60,other,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
31,male,['Nature'],['Photography'],Tropical,[],Hanthana Mountain Range
69,other,['Beach'],['Relaxation'],Tropical,[],Mirissa Beach
33,other,['Nature'],['Photography'],Tropical,['Asthma'],Udawattakele Forest Reserve
35,other,"['Religious', 'Historical']",['Photography'],Tropical,[],Gadaladeniya Temple
66,male,['Nature'],['Hiking'],Tropical,['Asthma'],Udawattakele Forest Reserve
45,female,['Religious'],['Photography'],Tropical,[],Bahirawakanda Vihara Buddha Statue
77,male,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
17,other,['Nature'],['Photography'],Tropical,[],Hanthana Mountain Range
76,female,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
19,other,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
9,other,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
16,male,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
46,female,['Beach'],['Relaxation'],Tropical,[],Mirissa Beach
23,other,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
16,male,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
38,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
57,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
16,female,['Religious'],['Photography'],Tropical,['Back Pain'],Bahirawakanda Vihara Buddha Statue
74,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
74,other,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
13,other,['Nature'],['Hiking'],Tropical,[],Udawattakele Forest Reserve
45,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
69,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
29,other,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
71,female,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
49,male,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
59,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
5,female,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
69,other,"['Religious', 'Historical']",['Photography'],Tropical,[],Temple of the Tooth
9,other,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
41,male,['Nature'],['Photography'],Tropical,[],Udawattakele Forest Reserve
72,male,['Nature'],['Hiking'],Tropical,[],Udawattakele Forest Reserve
17,other,"['Religious', 'Historical']",['Photography'],Tropical,[],Temple of the Tooth
50,female,['Beach'],['Relaxation'],Tropical,['Asthma'],Mirissa Beach
58,other,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
65,male,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
72,other,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
67,male,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
24,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
60,other,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
49,other,['Beach'],['Relaxation'],Tropical,[],Mirissa Beach
51,male,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
47,other,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
52,other,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
23,other,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Gadaladeniya Temple
64,other,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
17,male,"['Religious', 'Historical']",['Photography'],Tropical,[],Temple of the Tooth
76,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
41,male,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
28,other,['Nature'],['Photography'],Tropical,[],Kandy Lake
49,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
76,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
12,male,['Nature'],['Photography'],Tropical,[],Kandy Lake
79,other,['Religious'],['Photography'],Tropical,['Back Pain'],Bahirawakanda Vihara Buddha Statue
14,other,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
5,male,['Nature'],['Photography'],Tropical,[],Kandy Lake
12,male,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
69,male,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
58,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Gadaladeniya Temple
29,male,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
56,male,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
22,male,['Beach'],['Surfing'],Tropical,[],Mirissa Beach
36,other,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
13,male,['Nature'],['Hiking'],Tropical,[],Udawattakele Forest Reserve
67,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Gadaladeniya Temple
14,other,['Nature'],['Photography'],Tropical,[],Kandy Lake
51,male,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
7,male,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
19,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
62,other,['Religious'],['Photography'],Tropical,['Back Pain'],Bahirawakanda Vihara Buddha Statue
47,other,['Religious'],['Photography'],Tropical,[],Bahirawakanda Vihara Buddha Statue
17,male,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
51,male,"['Religious', 'Historical']",['Photography'],Tropical,['Back Pain'],Temple of the Tooth
26,female,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
57,male,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
49,male,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
34,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,['Back Pain'],Temple of the Tooth
23,male,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
53,other,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
15,male,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
61,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
20,other,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
20,male,['Nature'],['Photography'],Tropical,[],Kandy Lake
68,female,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
22,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
11,other,"['Religious', 'Historical']",['Photography'],Tropical,[],Temple of the Tooth
39,male,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
66,male,['Beach'],['Relaxation'],Tropical,[],Mirissa Beach
21,male,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
19,other,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
38,male,"['Religious', 'Historical']",['Photography'],Tropical,[],Gadaladeniya Temple
49,male,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
53,other,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
55,female,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
40,male,"['Religious', 'Historical']",['Photography'],Tropical,['Back Pain'],Gadaladeniya Temple
79,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
61,male,['Religious'],['Photography'],Tropical,['Back Pain'],Bahirawakanda Vihara Buddha Statue
33,other,['Nature'],['Photography'],Tropical,[],Kandy Lake
22,female,['Nature'],['Hiking'],Tropical,['Asthma'],Udawattakele Forest Reserve
20,male,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
40,other,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
68,male,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
30,other,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
22,other,"['Religious', 'Historical']",['Sightseeing'],Tropical,['Back Pain'],Gadaladeniya Temple
52,female,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
44,male,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
31,male,['Nature'],['Photography'],Tropical,[],Udawattakele Forest Reserve
21,male,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
11,male,['Nature'],['Photography'],Tropical,['Asthma'],Udawattakele Forest Reserve
16,male,['Nature'],['Hiking'],Tropical,['Asthma'],Udawattakele Forest Reserve
20,other,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
78,other,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
67,other,['Beach'],['Relaxation'],Tropical,[],Mirissa Beach
12,female,['Nature'],['Hiking'],Tropical,['Asthma'],Udawattakele Forest Reserve
33,male,['Nature'],['Photography'],Tropical,[],Hanthana Mountain Range
32,female,['Nature'],['Photography'],Tropical,[],Kandy Lake
33,other,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
52,male,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
32,other,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
52,male,['Beach'],['Surfing'],Tropical,[],Mirissa Beach
41,male,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
32,male,['Nature'],['Hiking'],Tropical,"['Back Pain', 'Asthma']",Hanthana Mountain Range
68,male,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
24,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
70,other,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
11,male,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
43,female,['Religious'],['Photography'],Tropical,[],Bahirawakanda Vihara Buddha Statue
73,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Temple of the Tooth
42,other,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
59,male,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
51,male,"['Religious', 'Historical']",['Photography'],Tropical,[],Gadaladeniya Temple
64,other,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
73,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
37,male,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
23,other,['Nature'],['Photography'],Tropical,[],Kandy Lake
64,other,['Beach'],['Surfing'],Tropical,[],Mirissa Beach
42,other,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
55,male,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
71,other,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
66,male,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
69,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
48,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
52,male,['Nature'],['Photography'],Tropical,['Asthma'],Udawattakele Forest Reserve
64,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,['Back Pain'],Gadaladeniya Temple
44,other,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
49,female,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
35,other,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
21,male,['Nature'],['Photography'],Tropical,[],Kandy Lake
50,female,"['Religious', 'Historical']",['Photography'],Tropical,['Back Pain'],Gadaladeniya Temple
53,male,['Religious'],['Photography'],Tropical,[],Bahirawakanda Vihara Buddha Statue
48,other,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
56,female,['Nature'],['Photography'],Tropical,[],Udawattakele Forest Reserve
27,other,['Beach'],['Surfing'],Tropical,[],Mirissa Beach
57,male,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
22,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
39,other,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
70,male,['Nature'],['Hiking'],Tropical,['Asthma'],Udawattakele Forest Reserve
52,other,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
41,other,['Nature'],['Photography'],Tropical,[],Kandy Lake
10,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
27,female,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
67,other,"['Religious', 'Historical']",['Photography'],Tropical,['Back Pain'],Gadaladeniya Temple
21,male,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
17,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Temple of the Tooth
14,male,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
54,male,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
38,other,['Nature'],['Photography'],Tropical,[],Udawattakele Forest Reserve
69,female,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
44,female,['Nature'],['Photography'],Tropical,[],Kandy Lake
31,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
69,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Gadaladeniya Temple
76,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Gadaladeniya Temple
71,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,['Back Pain'],Temple of the Tooth
28,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
20,other,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
70,male,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
74,male,['Religious'],['Photography'],Tropical,['Back Pain'],Bahirawakanda Vihara Buddha Statue
62,male,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
63,other,['Nature'],['Photography'],Tropical,[],Udawattakele Forest Reserve
26,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
62,other,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
79,other,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
35,female,['Nature'],['Hiking'],Tropical,[],Udawattakele Forest Reserve
50,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Gadaladeniya Temple
79,other,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
34,other,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
61,male,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
61,other,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
37,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Temple of the Tooth
38,female,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
31,other,['Religious'],['Sightseeing'],Tropical,['Back Pain'],Bahirawakanda Vihara Buddha Statue
53,other,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
18,male,['Nature'],['Photography'],Tropical,[],Kandy Lake
34,female,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
55,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
67,female,"['Religious', 'Historical']",['Photography'],Tropical,['Back Pain'],Gadaladeniya Temple
27,other,['Nature'],['Photography'],Tropical,[],Kandy Lake
37,male,['Nature'],['Photography'],Tropical,"['Back Pain', 'Asthma']",Hanthana Mountain Range
22,other,['Nature'],['Photography'],Tropical,"['Back Pain', 'Asthma']",Hanthana Mountain Range
56,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
31,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
68,male,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
77,other,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Gadaladeniya Temple
68,female,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
46,female,['Beach'],['Relaxation'],Tropical,[],Mirissa Beach
33,male,"['Religious', 'Historical']",['Photography'],Tropical,[],Gadaladeniya Temple
